code,season,round,fixture_id,team,pos,opponent,was_home,kickoff,minutes,starts,points,goals,assists,clean_sheets,goals_conceded,own_goals,pens_saved,pens_missed,xg,xa,xgc,defcon,bps,bonus,saves,yellow,red,threat,creativity,influence,price,selected
205533,2026/27,1,3,CRY,FWD,EVE,0,2026-08-22T14:00:00Z,55,1,1,0,0,0,2,0,0,0,0.6,0.58,0.84,3,12,0,0,0,0,23.0,24.5,10.4,55,43148
209400,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,90,1,3,0,0,0,2,0,0,0,0.0,0.27,1.12,14,25,0,0,1,0,0.0,29.3,20.4,50,24728
215413,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,90,1,11,1,0,1,0,0,0,0,0.12,0.17,1.92,8,40,3,0,0,0,27.0,28.3,42.8,65,288693
218364,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2785
223723,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,18,0,1,0,0,0,0,0,0,0,0.0,0.01,0.14,1,3,0,0,0,0,0.0,2.4,2.4,45,31543
224967,2026/27,1,3,EVE,DEF,CRY,1,2026-08-22T14:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.05,1.96,4,27,0,0,0,0,2.0,13.8,12.8,45,134687
229600,2026/27,1,3,EVE,GKP,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3019
231747,2026/27,1,3,CRY,FWD,EVE,0,2026-08-22T14:00:00Z,62,1,2,0,0,0,2,0,0,0,0.7,0.02,0.98,5,-3,0,0,0,0,11.0,12.3,1.4,65,504100
232185,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,65,424225
232928,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,11,0,1,0,0,0,0,0,0,0,0.0,0.03,0.34,1,6,0,0,0,0,2.0,11.8,4.8,60,11659
242313,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,7928
242898,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,6,0,1,0,0,0,0,0,0,0,0.0,0.0,0.29,2,3,0,0,0,0,0.0,0.3,4.0,60,15299
243571,2026/27,1,3,EVE,DEF,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2948
244723,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.01,1.12,5,9,0,0,0,0,2.0,13.8,11.6,45,580791
244860,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,78,1,3,0,0,1,0,0,0,0,0.01,0.01,1.62,7,16,0,0,0,0,5.0,12.2,8.6,55,24410
247348,2026/27,1,3,NFO,DEF,EVE,0,2026-08-22T14:00:00Z,54,1,0,0,0,0,2,0,0,0,0.23,0.01,0.84,4,-4,0,0,0,0,21.0,1.8,1.2,55,873015
247412,2026/27,1,3,CRY,FWD,EVE,0,2026-08-22T14:00:00Z,27,0,1,0,0,0,0,0,0,0,0.25,0.01,0.14,0,3,0,0,0,0,17.0,3.5,1.0,60,50940
427623,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,90,1,3,0,0,0,2,0,0,0,0.0,0.0,1.12,16,13,0,0,0,0,0.0,0.7,42.6,50,66477
433154,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,62,1,2,0,0,0,2,0,0,0,0.05,0.02,0.98,5,11,0,0,0,0,2.0,4.7,9.6,55,15735
438464,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,6199
440993,2026/27,1,3,MCI,MID,CRY,1,2026-08-22T14:00:00Z,90,1,9,0,1,1,0,0,0,0,0.24,0.32,1.96,12,36,1,0,0,0,48.0,39.8,40.8,60,1434152
450542,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,550
480455,2026/27,1,3,EVE,DEF,CRY,1,2026-08-22T14:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.01,1.96,8,27,0,0,0,0,6.0,0.8,18.6,55,141420
485337,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,27,0,1,0,0,0,0,0,0,0,0.03,0.02,0.14,1,3,0,0,0,0,7.0,1.8,3.2,55,3238
486385,2026/27,1,3,EVE,FWD,CRY,1,2026-08-22T14:00:00Z,11,0,1,0,0,0,0,0,0,0,0.05,0.0,0.34,0,3,0,0,0,0,2.0,0.0,0.0,55,249740
488024,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,35,0,1,0,0,0,0,0,0,0,0.06,0.02,0.27,5,4,0,0,0,0,6.0,6.3,2.0,55,18106
489706,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1134
490094,2026/27,1,3,HUL,MID,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1417
496221,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,90,1,4,0,0,0,2,0,0,0,0.0,0.24,1.12,14,20,0,0,0,0,0.0,30.9,16.8,55,75177
496661,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,3592
499300,2026/27,1,3,EVE,DEF,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,16732
502697,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0.02,0.0,0.04,3,7,0,0,0,0,17.0,0.3,5.0,50,8329
512462,2026/27,1,3,EVE,DEF,CRY,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,44689
513466,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,90,1,3,0,0,1,0,0,0,0,0.0,0.06,1.96,9,12,0,0,0,0,2.0,13.0,13.8,50,5179
515621,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,72,1,1,0,0,0,2,0,0,0,0.0,0.01,0.98,7,7,0,0,0,0,0.0,1.3,12.6,45,6521
536694,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3157
550615,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,83,1,3,0,0,1,0,0,0,0,0.18,0.08,1.67,7,13,0,0,0,0,25.0,23.4,7.0,55,24527
559152,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1214
570794,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,35,0,1,0,0,0,0,0,0,0,0.0,0.16,0.27,9,12,0,0,0,0,4.0,26.5,24.0,50,8418
586309,2026/27,1,3,EVE,FWD,CRY,1,2026-08-22T14:00:00Z,78,1,8,1,0,1,0,0,0,0,0.45,0.09,1.62,3,37,2,0,0,0,41.0,19.0,38.0,55,117327
590014,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,255
606921,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3728
609873,2026/27,1,3,EVE,MID,CRY,1,2026-08-22T14:00:00Z,90,1,8,0,1,1,0,0,0,0,0.0,0.04,1.96,16,25,0,0,0,0,4.0,14.7,28.8,50,6793
651426,2026/27,1,3,CRY,DEF,EVE,0,2026-08-22T14:00:00Z,90,1,1,0,0,0,2,0,0,0,0.05,0.01,1.12,8,9,0,0,0,0,5.0,5.7,27.4,50,30748
660392,2026/27,1,3,CRY,FWD,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,0
672492,2026/27,1,3,CRY,MID,EVE,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,8076
21205,2026/27,1,4,MUN,GKP,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,9078
59735,2026/27,1,4,MUN,GKP,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,3043
95658,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,90,1,1,0,0,0,2,0,0,0,0.04,0.4,1.01,4,15,0,0,0,0,19.0,28.6,25.4,50,1650905
101282,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,90,1,2,0,0,1,0,0,0,0,0.0,0.0,1.83,9,9,0,0,1,0,0.0,2.4,19.0,45,57929
105666,2026/27,1,4,HUL,GKP,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,11096
106760,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.26,1.01,4,13,0,0,0,0,6.0,59.2,25.2,45,1947696
108416,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,90,1,8,0,0,1,0,0,0,0,0.0,0.0,1.83,21,27,0,0,0,0,2.0,0.1,43.4,40,134746
141746,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,90,1,2,0,0,0,2,0,0,0,0.08,0.26,1.01,6,18,0,0,0,0,17.0,55.4,20.2,120,4653303
146426,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,63,1,14,1,0,1,0,0,0,0,0.52,0.0,0.86,7,39,2,0,0,0,35.0,0.2,44.2,40,83256
160817,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,26,0,1,0,0,0,0,0,0,0,0.0,0.0,0.96,2,3,0,0,0,0,0.0,0.0,4.2,40,8697
166989,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,66,1,2,0,0,0,2,0,0,0,0.04,0.11,0.94,5,13,0,0,0,0,4.0,11.3,5.0,60,224637
167825,2026/27,1,4,HUL,GKP,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,138196
169359,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.07,0,3,0,0,0,0,0.0,0.0,0.4,40,218902
169432,2026/27,1,4,HUL,FWD,MUN,1,2026-08-22T11:30:00Z,90,1,5,0,1,1,0,0,0,0,0.16,0.01,1.83,5,21,0,0,0,0,52.0,21.1,17.2,55,113765
171270,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,35457
176297,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,45,0,1,0,0,0,0,0,0,0,0.0,0.1,0.09,1,9,0,0,0,0,4.0,48.6,11.6,70,134653
184341,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,3202
193278,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,69,1,6,0,0,1,0,0,0,0,0.0,0.01,1.16,2,23,0,0,0,0,0.0,11.3,5.8,40,59278
208481,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1546
209365,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2274
213292,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3400
216051,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,3,6,0,0,0,0,0.0,11.3,7.6,50,246316
221820,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,115360
230001,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,79,1,1,0,0,0,2,0,0,0,0.22,0.05,1.01,5,8,0,0,0,0,9.0,29.4,17.4,45,56217
232112,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,333
232351,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,84,1,6,0,0,1,0,0,0,0,0.02,0.07,1.76,6,24,0,0,0,0,4.0,18.8,13.8,40,67208
232905,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.67,3,2,0,0,1,0,2.0,0.3,2.0,50,6086
243413,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,90,1,6,0,1,1,0,0,0,0,0.0,0.44,1.83,3,20,0,0,0,0,0.0,19.3,18.4,45,272889
430871,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,79,1,2,0,0,0,2,0,0,0,0.24,0.21,1.01,3,14,0,0,0,0,35.0,28.2,5.4,80,901042
433590,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,20,0,1,0,0,0,0,0,0,0,0.05,0.0,0.67,3,4,0,0,0,0,1.0,0.0,2.2,40,1668
444307,2026/27,1,4,HUL,GKP,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,3519
445028,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2175
446008,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,90,1,2,0,0,0,2,0,0,0,0.5,0.23,1.01,4,12,0,0,0,0,49.0,28.1,9.6,80,3492739
449428,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,1251
451302,2026/27,1,4,MUN,GKP,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2353
458249,2026/27,1,4,MUN,FWD,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,56060
462635,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1365
465247,2026/27,1,4,MUN,GKP,HUL,0,2026-08-22T11:30:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,1.01,0,7,0,2,0,0,0.0,0.0,20.2,50,1497029
465525,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,600
469266,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2352
470294,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2774
473284,2026/27,1,4,HUL,GKP,MUN,1,2026-08-22T11:30:00Z,90,1,10,0,0,1,0,0,0,0,0.0,0.0,1.83,0,41,3,5,0,0,0.0,0.0,34.6,45,48305
485711,2026/27,1,4,MUN,FWD,HUL,0,2026-08-22T11:30:00Z,23,0,1,0,0,0,0,0,0,0,0.04,0.0,0.07,0,2,0,0,0,0,9.0,0.5,0.0,70,114788
490161,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,555
490881,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1568
493250,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,145627
494950,2026/27,1,4,HUL,GKP,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,1022
500957,2026/27,1,4,HUL,FWD,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,40958
501902,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,12660
516895,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,23,0,1,0,0,0,0,0,0,0,0.07,0.01,0.07,1,7,0,0,0,0,2.0,2.5,2.8,55,89014
519913,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,31336
532605,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,66,1,2,0,0,0,2,0,0,0,0.0,0.23,0.94,9,17,0,0,0,0,2.0,4.2,11.4,50,93940
534392,2026/27,1,4,HUL,FWD,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,6401
540324,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,90,1,3,0,0,1,0,0,0,0,0.05,0.03,1.83,10,8,0,0,0,0,7.0,2.2,10.6,50,40446
547037,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1008
547676,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,2582
550864,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,62047
552946,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,7500
553783,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,10995
576620,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,16079
576628,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,3,0,0,0,0,0.0,0.6,0.2,50,4147
577974,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,18310
596047,2026/27,1,4,MUN,FWD,HUL,0,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,100521
596777,2026/27,1,4,MUN,MID,HUL,0,2026-08-22T11:30:00Z,45,1,0,0,0,0,2,0,0,0,0.47,0.03,0.92,1,-11,0,0,1,0,16.0,1.2,0.0,60,121744
597462,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,26,0,1,0,0,0,0,0,0,0,0.0,0.0,0.96,4,4,0,0,0,0,0.0,0.0,8.0,40,53978
606745,2026/27,1,4,MUN,DEF,HUL,0,2026-08-22T11:30:00Z,90,1,1,0,0,0,2,0,0,0,0.12,0.04,1.01,2,5,0,0,0,0,11.0,2.6,6.8,45,33647
606930,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,63,1,15,1,0,1,0,0,0,0,0.28,0.0,0.86,13,35,1,0,0,0,33.0,0.6,51.8,40,92688
608227,2026/27,1,4,HUL,MID,MUN,1,2026-08-22T11:30:00Z,70,1,3,0,0,1,0,0,0,0,0.0,0.03,1.16,6,11,0,0,0,0,0.0,4.8,8.4,50,6733
661800,2026/27,1,4,HUL,DEF,MUN,1,2026-08-22T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,7616
50093,2026/27,1,5,IPS,GKP,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,40566
84450,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,90,1,9,0,1,0,2,0,0,0,0.0,0.09,1.8,13,31,2,0,0,0,0.0,31.4,18.8,55,392611
93605,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,90,1,1,0,0,0,2,0,0,0,0.08,0.08,1.8,4,5,0,0,0,0,11.0,5.3,13.8,45,26928
105717,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,25578
108813,2026/27,1,5,IPS,GKP,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,47085
112520,2026/27,1,5,IPS,GKP,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,426453
147675,2026/27,1,5,IPS,FWD,SUN,1,2026-08-22T14:00:00Z,24,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03,3,3,0,0,0,0,2.0,0.0,1.4,50,47871
149929,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,562
167512,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,66,1,1,0,0,0,1,0,0,0,0.01,0.01,1.69,5,1,0,0,1,0,4.0,1.4,11.4,40,332959
172453,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1030
176420,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,56130
183015,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,57775
200834,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,257772
201895,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,23,0,1,0,0,0,1,0,0,0,0.0,0.01,0.1,0,2,0,0,0,0,0.0,0.6,0.0,50,41929
212314,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,90,1,5,0,1,0,1,0,0,0,0.0,0.02,0.66,6,22,0,0,0,0,2.0,14.8,23.4,50,10816
216055,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,12850
216616,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,90,1,4,0,0,0,1,0,0,0,0.0,0.16,0.66,18,16,0,0,0,0,2.0,24.5,48.0,40,313565
219924,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.01,0.66,5,7,0,0,0,0,2.0,0.8,7.2,40,1668644
222018,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,10016
222625,2026/27,1,5,IPS,FWD,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,25160
223827,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,90,1,0,0,0,0,2,0,0,0,0.0,0.01,1.8,9,4,0,0,1,0,0.0,1.2,18.2,50,518741
